change_type,cluster_id,cluster_size,template_mined,cluster_count
none,44534,2,"<:CHAR:>Can not squeeze dim[<<:CHAR:>NUM<:CHAR:>>], expected a dimension of <<:CHAR:>NUM<:CHAR:>>, got <<:CHAR:>NUM<:CHAR:>> for 'sparse softmax cross entropy loss/remove squeezable dimensions/Squeeze' (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>]<:CHAR:><:CHAR:>",1024
none,42027,594,<:*:> object has no attribute <:*:>,1024
none,42159,36,init () got <:*:> <:*:> <:*:> argument <:*:>,1024
none,42110,218,DLL load failed<:CHAR:> <:*:> specified <:*:> could not be <:*:>,1024
cluster_template_changed,44197,2,Regular TensorFlow ops are not supported by this interpreter<:CHAR:> Make sure you invoke the Flex delegate before <<:CHAR:>URL<:CHAR:>> number <<:CHAR:>NUM<:CHAR:>> <:*:> failed to prepare<:CHAR:>,1024
none,42191,125,Traceback (most recent call <:*:>,1024
none,42041,295,No module named <:*:>,1024
none,42027,595,<:*:> object has no attribute <:*:>,1024
none,42027,596,<:*:> object has no attribute <:*:>,1024
none,42085,204,module <<:CHAR:>VID<:CHAR:>> has no attribute <:*:>,1024
none,43634,5,DLL load failed<:CHAR:> %<<:CHAR:>NUM<:CHAR:>> is not a valid Win32 application<:CHAR:>,1024
cluster_created,44728,1,"<:CHAR:>Invalid PNG header, data size <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_created,44729,1,"<:CHAR:>Shape must be rank <<:CHAR:>NUM<:CHAR:>> but is rank <<:CHAR:>NUM<:CHAR:>> for 'model with buckets/sequence loss/sequence loss by example/sampled softmax loss/MatMul <<:CHAR:>NUM<:CHAR:>>' (op<:CHAR:> <<:CHAR:>VID<:CHAR:>>) with input shapes<:CHAR:> [?], [?,<<:CHAR:>NUM<:CHAR:>>]<:CHAR:><:CHAR:>",1024
cluster_template_changed,43742,5,"<:CHAR:>Expected binary or unicode string, got <:*:> <:*:> <:*:> <:*:>",1024
none,42278,20,"<:CHAR:>int() argument must be a string, a bytes-like object or a number, not <:*:>",1024
none,44186,6,DLL load failed while importing pywrap tensorflow internal<:CHAR:> A dynamic link library (DLL) initialization routine failed<:CHAR:>,1024
cluster_created,44730,1,"<:CHAR:>Input <<:CHAR:>NUM<:CHAR:>> of layer fully connected <<:CHAR:>NUM<:CHAR:>> is incompatible with the layer<:CHAR:> its rank is undefined, but the layer requires a defined rank<:CHAR:><:CHAR:>",1024
cluster_created,44731,1,cannot compute Add as input #<<:CHAR:>NUM<:CHAR:>>(zero-based) was expected to be a int32 tensor but is a double tensor [Op<:CHAR:>Add],1024
none,43206,12,<:CHAR:>Expected <:*:> got <:*:> of type <<:CHAR:>VID<:CHAR:>> instead<:CHAR:><:CHAR:>,1024
none,42191,126,Traceback (most recent call <:*:>,1024
none,42027,597,<:*:> object has no attribute <:*:>,1024
cluster_created,44732,1,Failed to import any qt binding,1024
none,44161,5,<:*:> <:*:> missing <<:CHAR:>NUM<:CHAR:>> required positional argument<:CHAR:> <<:CHAR:>VID<:CHAR:>>,1024
none,42908,20,None values not supported<:CHAR:>,1024
none,42050,134,setting an array element with a <:*:>,1024
none,42027,598,<:*:> object has no attribute <:*:>,1024
none,43415,44,DLL load failed<:CHAR:> A dynamic link library <:*:> <:*:> routine <:*:>,1024
cluster_template_changed,44321,2,<:*:> pywrap <<:CHAR:>URL<:CHAR:>><:CHAR:> undefined symbol<:CHAR:> <:*:> <:*:>,1024
cluster_created,44733,1,"<:CHAR:>Failed to get convolution algorithm<:CHAR:> This is probably because cuDNN failed to initialize, so try looking to see if a wa<:CHAR:>",1024
cluster_created,44734,1,No model selected<:CHAR:>,1024
cluster_template_changed,44339,2,Parameter to MergeFrom() must be instance of same class<:CHAR:> expected <:*:> got <:*:> for field <<:CHAR:>URL<:CHAR:>>,1024
none,43553,10,"<:CHAR:>HTTPSConnectionPool(host=<<:CHAR:>VID<:CHAR:>>, port=<<:CHAR:>NUM<:CHAR:>>)<:CHAR:> Read timed out<:CHAR:><:CHAR:>",1024
none,42671,6,<:*:> and <:*:> must have the same <:*:> <:*:> <:*:> <:*:> <:*:>,1024
none,43598,11,<:*:> <:*:> and <:*:> are not <:*:>,1024
cluster_created,44735,1,"<:CHAR:>Traceback (most recent call last)<:CHAR:> File <:CHAR:><:CHAR:>C<:CHAR:>\Users\pshad\Anaconda3\lib\site-packages\tensorflow\python\pywrap <<:CHAR:>URL<:CHAR:>><:CHAR:><:CHAR:>, line <<:CHAR:>NUM<:CHAR:>>, in <module><:CHAR:>",1024
none,42319,58,<:*:> <:*:> <:*:> <:*:> <:*:> <:*:> No such file or directory,1024
none,42496,13,[Errno <<:CHAR:>NUM<:CHAR:>>] No such file or directory<:CHAR:> <:*:>,1024
none,43161,9,The Session graph is empty<:CHAR:> Add operations to the graph before calling run()<:CHAR:>,1024
none,43161,10,The Session graph is empty<:CHAR:> Add operations to the graph before calling run()<:CHAR:>,1024
none,44122,4,Tried to convert <<:CHAR:>VID<:CHAR:>> to a tensor and failed<:CHAR:> Error<:CHAR:> None values not supported<:CHAR:>,1024
cluster_template_changed,44242,4,<:CHAR:>Value passed to parameter <<:CHAR:>VID<:CHAR:>> has DataType <:*:> not in list of allowed values<:CHAR:> <:*:> <:*:> <:*:> <:*:>,1024
none,39526,69,<<:CHAR:>NUM<:CHAR:>>,1024
none,39529,285,<:EMP:>,1024
none,42057,45,name <<:CHAR:>VID<:CHAR:>> is not <:*:>,1024
cluster_created,44736,1,The number of output tensors (<<:CHAR:>NUM<:CHAR:>>) should match the number of output tensor metadata (<<:CHAR:>NUM<:CHAR:>>),1024
none,42873,12,DLL load <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> specified <:*:> could not be <:*:>,1024
cluster_created,44737,1,"<:CHAR:>decode() argument <<:CHAR:>NUM<:CHAR:>> must be string, not None<:CHAR:>",1024
cluster_created,44738,1,"<:CHAR:>The shape for while/Merge <<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>> is not an invariant for the loop<:CHAR:> It enters the loop with shape (), but has shape <unknown> after one iteration<:CHAR:> Provide shape invariants using either the `shape invariants` argument of <<:CHAR:>URL<:CHAR:>> loop or set shape() on the loop variables<:CHAR:><:CHAR:>",1024
none,42027,599,<:*:> object has no attribute <:*:>,1024
none,42060,76,list index out of <:*:>,1024
cluster_created,44739,1,"<:CHAR:>The value of a feed cannot be a <<:CHAR:>URL<:CHAR:>> object<:CHAR:> Acceptable feed values include Python scalars, strings, lists, numpy ndarrays, or <<:CHAR:>URL<:CHAR:>> reference, the tensor object was Tensor(<:CHAR:><:CHAR:>dense/BiasAdd<:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>, shape=(?, <<:CHAR:>NUM<:CHAR:>>), dtype=float32) which was passed to the feed with key Tensor(<:CHAR:><:CHAR:>Placeholder <<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:>, shape=(?, <<:CHAR:>NUM<:CHAR:>>), dtype=float32)<:CHAR:><:CHAR:>",1024
none,42071,113,<:*:> <:*:> is not <:*:>,1024
none,42191,127,Traceback (most recent call <:*:>,1024
cluster_created,44740,1,CopyCPUTensorToGPU<:CHAR:> GPU Memcpy failed,1024
cluster_created,44741,1,"<:CHAR:>All shapes must be fully defined<:CHAR:> [TensorShape([Dimension(None)]), TensorShape([])]<:CHAR:>",1024
none,43995,5,DLL load failed<:CHAR:> <:*:>,1024
none,43448,6,cudaGetDevice() failed<:CHAR:> Status<:CHAR:> CUDA driver version is insufficient for CUDA runtime version,1024
none,43448,7,cudaGetDevice() failed<:CHAR:> Status<:CHAR:> CUDA driver version is insufficient for CUDA runtime version,1024
none,44467,3,"<:CHAR:>DataType float32 for attr <<:CHAR:>VID<:CHAR:>> not in list of allowed values<:CHAR:> int32, int64<:CHAR:>",1024
none,42191,128,Traceback (most recent call <:*:>,1024
none,43578,3,"<:CHAR:>Only call `sparse softmax cross entropy with logits` with named arguments (labels=<:CHAR:><:CHAR:><:CHAR:>, logits=<:CHAR:><:CHAR:><:CHAR:>, <:CHAR:><:CHAR:><:CHAR:>)<:CHAR:>",1024
none,39525,54,unhashable type<:CHAR:> <:*:>,1024
cluster_created,44742,1,"<:CHAR:>Failed to convert object of type <class <<:CHAR:>VID<:CHAR:>>> to Tensor<:CHAR:> Contents<:CHAR:> <PrefetchDataset shapes<:CHAR:> ((?, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>), (?, <<:CHAR:>NUM<:CHAR:>>)), types<:CHAR:> (<<:CHAR:>URL<:CHAR:>>, <<:CHAR:>URL<:CHAR:>>)><:CHAR:> Consider casting elements to a supported type<:CHAR:><:CHAR:>",1024
none,42110,219,DLL load failed<:CHAR:> <:*:> specified <:*:> could not be <:*:>,1024
none,42191,129,Traceback (most recent call <:*:>,1024
none,42970,7,<:CHAR:>Cannot feed value of shape <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <<:CHAR:>NUM<:CHAR:>>)'<:CHAR:>,1024
cluster_template_changed,44610,2,"<:CHAR:>Shape (<<:CHAR:>NUM<:CHAR:>>, <:*:> must have rank at least <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42140,20,[WinError <<:CHAR:>NUM<:CHAR:>>] <:*:> specified module could not be found,1024
cluster_created,44743,1,"<:CHAR:>Cannot feed value of shape (<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>) for Tensor u'image feed<:CHAR:><<:CHAR:>NUM<:CHAR:>>', which has shape '()'<:CHAR:>",1024
none,43889,3,"<:CHAR:>The value of a feed cannot be a <<:CHAR:>URL<:CHAR:>> object<:CHAR:> Acceptable feed values include Python scalars, strings, lists, or numpy ndarrays<:CHAR:><:CHAR:>",1024
none,43889,4,"<:CHAR:>The value of a feed cannot be a <<:CHAR:>URL<:CHAR:>> object<:CHAR:> Acceptable feed values include Python scalars, strings, lists, or numpy ndarrays<:CHAR:><:CHAR:>",1024
none,42027,600,<:*:> object has no attribute <:*:>,1024
none,44314,2,"<:CHAR:>Number of mask dimensions must be specified, even if some dimensions are None<:CHAR:> E<:CHAR:>g<:CHAR:> shape=[None] is ok, but shape=None is not<:CHAR:><:CHAR:>",1024
none,43794,4,End of sequence,1024
cluster_created,44744,1,NewRandomAccessFile failed to Create/Open<:CHAR:> A<:CHAR:>\Code\Machine Learning\Software Engineering project\Quick Draw\TFRecord Train dataset <:CHAR:> Access is denied<:CHAR:>,1024
cluster_created,44745,1,"<:CHAR:>Incompatible shapes<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>,<<:CHAR:>NUM<:CHAR:>>] vs<:CHAR:> [<<:CHAR:>NUM<:CHAR:>>] [Op<:CHAR:>AddV2]<:CHAR:>",1024
cluster_created,44746,1,If none of the variables have gradients<:CHAR:>,1024
cluster_created,44747,1,The tensor returned for map <<:CHAR:>NUM<:CHAR:>>/TensorArrayPack <<:CHAR:>NUM<:CHAR:>>/TensorArrayGatherV2<:CHAR:><<:CHAR:>NUM<:CHAR:>> was not valid<:CHAR:>,1024
none,42041,296,No module named <:*:>,1024
cluster_created,44748,1,Parameter to MergeFrom() must be instance of same class<:CHAR:> expected <<:CHAR:>URL<:CHAR:>> got <<:CHAR:>URL<:CHAR:>>t<:CHAR:>,1024
none,42041,297,No module named <:*:>,1024
none,42319,59,<:*:> <:*:> <:*:> <:*:> <:*:> <:*:> No such file or directory,1024
none,42330,67,<<:CHAR:>VID<:CHAR:>>,1024
none,42247,21,"<:*:> argument must be a string or a number, not <<:CHAR:>VID<:CHAR:>><:CHAR:>",1024
cluster_template_changed,43600,5,<:CHAR:><:CHAR:><:CHAR:>The name <:*:> refers to an Operation not in the <:*:>,1024
none,42191,130,Traceback (most recent call <:*:>,1024
none,42873,13,DLL load <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> specified <:*:> could not be <:*:>,1024
cluster_created,44749,1,<<:CHAR:>NUM<:CHAR:>> Client Error<:CHAR:> Forbidden for url<:CHAR:> <<:CHAR:>URL<:CHAR:>>doc-<<:CHAR:>NUM<:CHAR:>>-<<:CHAR:>NUM<:CHAR:>><<:CHAR:>URL<:CHAR:>>,1024
none,44087,5,<:CHAR:>Tensor conversion requested dtype <:*:> for Tensor with dtype <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:> <:*:>,1024
none,42850,12,Cast string to <:*:> is not supported,1024
none,44256,2,"<:CHAR:>Could not find the DLL(s) <<:CHAR:>VID<:CHAR:>><:CHAR:> TensorFlow requires that these DLLs be installed in a directory that is named in your %PATH% environment variable<:CHAR:> You may install these DLLs by downloading <:CHAR:><:CHAR:>Microsoft C++ Redistributable for Visual Studio <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>> and <<:CHAR:>NUM<:CHAR:>><:CHAR:><:CHAR:> for your platform from this URL<:CHAR:> <<:CHAR:>URL<:CHAR:>><<:CHAR:>URL<:CHAR:>>",1024
none,42324,15,<<:CHAR:>VID<:CHAR:>> object cannot be interpreted as an <:*:>,1024
cluster_created,44750,1,"<:CHAR:>tensor([[ <<:CHAR:>NUM<:CHAR:>>],<:CHAR:>",1024
cluster_created,44751,1,"<:CHAR:>1D target tensor expected, multi-target not supported<:CHAR:>",1024
cluster_created,44752,1,cannot call <:CHAR:>data on a <<:CHAR:>URL<:CHAR:>><:CHAR:> did you intend to use <<:CHAR:>URL<:CHAR:>>?,1024
none,42041,298,No module named <:*:>,1024
none,42052,27,can't pickle <:*:> <:*:>,1024
cluster_created,44753,1,"<:CHAR:>Trying to backward through the graph a second time, but the buffers have already been freed<:CHAR:> Specify retain graph=True when calling backward the first time<:CHAR:><:CHAR:>",1024
none,42496,14,[Errno <<:CHAR:>NUM<:CHAR:>>] No such file or directory<:CHAR:> <:*:>,1024
cluster_created,44754,1,error in LoadLibraryA,1024
none,39529,286,<:EMP:>,1024
cluster_created,44755,1,Encountered exception in ProcessGroupAgent<:CHAR:><:CHAR:>enqueueSend<:CHAR:> [/opt/conda/conda-bld/pytorch <<:CHAR:>NUM<:CHAR:>>/work/third party/gloo/gloo/transport/tcp/<<:CHAR:>URL<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>>] Read error [<<:CHAR:>ID<:CHAR:>><:CHAR:><:CHAR:><<:CHAR:>NUM<:CHAR:>>]<:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:> Connection reset by peer,1024
cluster_created,44756,1,"<:CHAR:>size mismatch, m1<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>], m2<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>] at C<:CHAR:>\w\<<:CHAR:>NUM<:CHAR:>>\s\tmp conda <<:CHAR:>NUM<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>> <<:CHAR:>NUM<:CHAR:>>\conda\conda-bld\pytorch <<:CHAR:>NUM<:CHAR:>>\work\aten\src\TH/generic/<<:CHAR:>URL<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42027,601,<:*:> object has no attribute <:*:>,1024
cluster_created,44757,1,"<:CHAR:>Command <:CHAR:><:CHAR:>/usr/bin/python -u -c <:CHAR:><:CHAR:>import setuptools, tokenize<:CHAR:> file ='/tmp/pip-build-SeBh33/pytorch/<<:CHAR:>URL<:CHAR:>>'<:CHAR:>f=getattr(tokenize, <<:CHAR:>VID<:CHAR:>>, open)( file )<:CHAR:>code=<<:CHAR:>URL<:CHAR:>>()<:CHAR:>replace('\r<:CHAR:>",1024
cluster_created,44758,1,"<:CHAR:><<:CHAR:>URL<:CHAR:>>(<<:CHAR:>NUM<:CHAR:>>) must be equal to input size<:CHAR:> Expected <<:CHAR:>NUM<:CHAR:>>, got <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_created,44759,1,Target and input must have the same number of elements<:CHAR:> target nelement (<<:CHAR:>NUM<:CHAR:>>) != input nelement (<<:CHAR:>NUM<:CHAR:>>),1024
cluster_created,44760,1,"<:CHAR:>(<:CHAR:><:CHAR:>None of [Index([<<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>, <<:CHAR:>VID<:CHAR:>>,<:CHAR:>",1024
cluster_created,44761,1,"<:CHAR:>Input, output and indices must be on the current device<:CHAR:>",1024
none,42081,14,cannot import name <:*:> <:*:> <:*:> <:*:>,1024
cluster_created,44762,1,Expected tensor for argument #<<:CHAR:>NUM<:CHAR:>> <<:CHAR:>VID<:CHAR:>> to have scalar type Long<:CHAR:> but got <<:CHAR:>URL<:CHAR:>> instead (while checking arguments for embedding),1024
none,42140,21,[WinError <<:CHAR:>NUM<:CHAR:>>] <:*:> specified module could not be found,1024
cluster_created,44763,1,Caught ValueError in replica <<:CHAR:>NUM<:CHAR:>> on device <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
cluster_created,44764,1,"<:CHAR:>size mismatch, m1<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>], m2<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>] at C<:CHAR:>/w/<<:CHAR:>NUM<:CHAR:>>/s/windows/pytorch/aten/src\THC/generic/<<:CHAR:>URL<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
none,42027,602,<:*:> object has no attribute <:*:>,1024
cluster_created,44765,1,"<:CHAR:>shape '[<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]' is invalid for input of size <<:CHAR:>NUM<:CHAR:>><:CHAR:>",1024
cluster_created,44766,1,%s' % e),1024
cluster_created,44767,1,Given input size<:CHAR:> (256x1x38)<:CHAR:> Calculated output size<:CHAR:> (256x0x1)<:CHAR:> Output size is too small,1024
none,42278,21,"<:CHAR:>int() argument must be a string, a bytes-like object or a number, not <:*:>",1024
cluster_created,44768,1,Expected object of backend CPU but got backend CUDA for argument #<<:CHAR:>NUM<:CHAR:>> <<:CHAR:>VID<:CHAR:>>,1024
cluster_created,44769,1,invalid gradient at index <<:CHAR:>NUM<:CHAR:>> - expected type <<:CHAR:>URL<:CHAR:>>r but got <<:CHAR:>URL<:CHAR:>>r,1024
cluster_created,44770,1,The size of tensor a (<<:CHAR:>NUM<:CHAR:>>) must match the size of tensor b (<<:CHAR:>NUM<:CHAR:>>) at non-singleton dimension <<:CHAR:>NUM<:CHAR:>>,1024
cluster_created,44771,1,unpickling stack underflow,1024
none,44160,6,<:*:> type not <:*:>,1024
none,44759,2,Target and input must have the same number of elements<:CHAR:> target nelement (<<:CHAR:>NUM<:CHAR:>>) != input nelement (<<:CHAR:>NUM<:CHAR:>>),1024
cluster_created,44772,1,Expected object of scalar type Float but got scalar type Double for argument #<<:CHAR:>NUM<:CHAR:>> <<:CHAR:>VID<:CHAR:>> in call to th addmm,1024
cluster_created,44773,1,tensor(<<:CHAR:>NUM<:CHAR:>>),1024
cluster_created,44774,1,"<:CHAR:>one of the variables needed for gradient computation has been modified by an inplace operation<:CHAR:> [<<:CHAR:>URL<:CHAR:>>r [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>]], which is output <<:CHAR:>NUM<:CHAR:>> of SigmoidBackward, is at version <<:CHAR:>NUM<:CHAR:>><:CHAR:> expected version <<:CHAR:>NUM<:CHAR:>> instead<:CHAR:> Hint<:CHAR:> enable anomaly detection to find the operation that failed to compute its gradient, with <<:CHAR:>URL<:CHAR:>> detect anomaly(True)<:CHAR:><:CHAR:>",1024
none,42041,299,No module named <:*:>,1024
none,42041,300,No module named <:*:>,1024
cluster_template_changed,44772,2,Expected object of <:*:> type <:*:> but got <:*:> type <:*:> for argument #<<:CHAR:>NUM<:CHAR:>> <<:CHAR:>VID<:CHAR:>> in call to th <:*:>,1024
none,42182,14,cannot import name <<:CHAR:>VID<:CHAR:>> from <<:CHAR:>VID<:CHAR:>> <:*:> <:*:> <:*:>,1024
none,39529,287,<:EMP:>,1024
cluster_template_changed,44194,2,<:*:> <:*:> is not a <:*:>,1024
cluster_created,44775,1,"<:CHAR:>Expected <<:CHAR:>NUM<:CHAR:>>-dimensional input for <<:CHAR:>NUM<:CHAR:>>-dimensional weight [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>], but got input of size [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>] instead<:CHAR:>",1024
cluster_created,44776,1,Invalid dimensions for image data,1024
cluster_created,44777,1,The expanded size of the tensor (<<:CHAR:>NUM<:CHAR:>>) must match the existing size (<<:CHAR:>NUM<:CHAR:>>) at non-singleton dimension <<:CHAR:>NUM<:CHAR:>>,1024
none,42155,31,index <<:CHAR:>NUM<:CHAR:>> is out of bounds for axis <<:CHAR:>NUM<:CHAR:>> with size <<:CHAR:>NUM<:CHAR:>>,1024
none,42027,603,<:*:> object has no attribute <:*:>,1024
cluster_created,44778,1,only one element tensors can be converted to Python scalars,1024
none,42027,604,<:*:> object has no attribute <:*:>,1024
cluster_created,44779,1,Caught IndexError in DataLoader worker process <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
cluster_created,44780,1,"<:CHAR:>Dimension out of range (expected to be in range of [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>], but got <<:CHAR:>NUM<:CHAR:>>)<:CHAR:>",1024
none,42041,301,No module named <:*:>,1024
cluster_created,44781,1,bool value of Tensor with more than one value is ambiguous,1024
none,42027,605,<:*:> object has no attribute <:*:>,1024
cluster_created,44782,1,Expected object of device type cuda but got device type cpu for argument #<<:CHAR:>NUM<:CHAR:>> <<:CHAR:>VID<:CHAR:>> in call to thnn conv2d forward```**,1024
cluster_created,44783,1,"<:CHAR:>param <<:CHAR:>URL<:CHAR:>>() == param <<:CHAR:>URL<:CHAR:>>() ASSERT FAILED at /pytorch/aten/src/ATen/native/cudnn/<<:CHAR:>URL<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>>, please report a bug to PyTorch<:CHAR:> parameter types mismatch<:CHAR:>",1024
cluster_created,44784,1,[WinError <<:CHAR:>NUM<:CHAR:>>] La procédure spécifiée est introuvable,1024
none,42027,606,<:*:> object has no attribute <:*:>,1024
none,42041,302,No module named <:*:>,1024
none,43395,7,too many values to unpack (expected <<:CHAR:>NUM<:CHAR:>>),1024
cluster_created,44785,1,only integer tensors of a single element can be converted to an index<:CHAR:>,1024
cluster_created,44786,1,Object of type <<:CHAR:>VID<:CHAR:>> is not JSON serializable,1024
none,39529,288,<:EMP:>,1024
cluster_created,44787,1,$ Torch<:CHAR:> not enough memory<:CHAR:> you tried to allocate 18GB<:CHAR:> Buy new RAM! at /pytorch/aten/src/TH/<<:CHAR:>URL<:CHAR:>><:CHAR:><<:CHAR:>NUM<:CHAR:>>,1024
cluster_template_changed,44763,2,Caught <:*:> in replica <<:CHAR:>NUM<:CHAR:>> on device <<:CHAR:>NUM<:CHAR:>><:CHAR:>,1024
cluster_created,44788,1,the derivative for <<:CHAR:>VID<:CHAR:>> is not implemented,1024
cluster_created,44789,1,pic should be PIL Image or ndarray<:CHAR:> Got <class <<:CHAR:>VID<:CHAR:>>>,1024
cluster_template_changed,44775,2,"<:CHAR:>Expected <<:CHAR:>NUM<:CHAR:>>-dimensional input for <<:CHAR:>NUM<:CHAR:>>-dimensional weight <:*:> <:*:> <<:CHAR:>NUM<:CHAR:>>, <:*:> <:*:> <:*:> input of size [<<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>, <<:CHAR:>NUM<:CHAR:>>] instead<:CHAR:>",1024
none,42210,17,<:CHAR:>could not broadcast input array from shape <:*:> into shape <:*:>,1024
none,42085,205,module <<:CHAR:>VID<:CHAR:>> has no attribute <:*:>,1024
none,42085,206,module <<:CHAR:>VID<:CHAR:>> has no attribute <:*:>,1024
none,44073,2,init () takes <<:CHAR:>NUM<:CHAR:>> positional argument but <<:CHAR:>NUM<:CHAR:>> were given,1024
cluster_template_changed,44764,2,"<:CHAR:>size mismatch, m1<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>], m2<:CHAR:> [<<:CHAR:>NUM<:CHAR:>> x <<:CHAR:>NUM<:CHAR:>>] at <:*:>",1024
cluster_created,44790,1,"<:CHAR:>Expected a cuda device with a specified index or an integer, but got<:CHAR:><:CHAR:>",1024
cluster_created,44791,1,"<:CHAR:>to() received an invalid combination of arguments - got (device=str, dtype=<<:CHAR:>URL<:CHAR:>>, ), but expected one of<:CHAR:><:CHAR:>",1024
none,44790,2,"<:CHAR:>Expected a cuda device with a specified index or an integer, but got<:CHAR:><:CHAR:>",1024
none,42250,31,No module named <:*:> <:*:>,1024
cluster_template_changed,44202,2,[Errno <<:CHAR:>NUM<:CHAR:>>] <:*:> <:*:> <:*:>,1024
